driverStandingsId,raceId,driverId,points,position,positionText,wins,fileName
13811,45,13,59.0,3,3,2,driver_standings.csv
13809,45,2,36.0,5,5,0,driver_standings.csv
13832,46,2,42.0,5,5,0,driver_standings.csv
13851,46,20,1.0,17,17,0,driver_standings.csv
13850,46,14,8.0,11,11,0,driver_standings.csv
13849,46,27,0.0,22,22,0,driver_standings.csv
13848,46,9,28.0,6,6,0,driver_standings.csv
13847,46,26,0.0,19,19,0,driver_standings.csv
13846,46,25,13.0,9,9,0,driver_standings.csv
13845,46,16,0.0,21,21,0,driver_standings.csv
13844,46,19,0.0,20,20,0,driver_standings.csv
13843,46,18,1.0,16,16,0,driver_standings.csv
13842,46,24,0.0,23,23,0,driver_standings.csv
13841,46,17,8.0,10,10,0,driver_standings.csv
13840,46,11,4.0,15,15,0,driver_standings.csv
13838,46,5,16.0,8,8,0,driver_standings.csv
13837,46,15,7.0,13,13,0,driver_standings.csv
13836,46,23,5.0,14,14,0,driver_standings.csv
13835,46,3,7.0,12,12,0,driver_standings.csv
13833,46,21,17.0,7,7,0,driver_standings.csv
13830,46,4,73.0,2,2,3,driver_standings.csv
13856,47,21,17.0,8,8,0,driver_standings.csv
13875,47,29,0.0,24,24,0,driver_standings.csv
13874,47,20,1.0,17,17,0,driver_standings.csv
13873,47,14,8.0,12,12,0,driver_standings.csv
13872,47,27,0.0,22,22,0,driver_standings.csv
13871,47,9,29.0,6,6,0,driver_standings.csv
13870,47,26,0.0,19,19,0,driver_standings.csv
13869,47,25,13.0,9,9,0,driver_standings.csv
13868,47,16,0.0,21,21,0,driver_standings.csv
13867,47,19,0.0,20,20,0,driver_standings.csv
13866,47,18,1.0,16,16,0,driver_standings.csv
13865,47,24,0.0,23,23,0,driver_standings.csv
13864,47,17,8.0,11,11,0,driver_standings.csv
13863,47,11,4.0,15,15,0,driver_standings.csv
13862,47,22,0.0,18,18,0,driver_standings.csv
13861,47,5,19.0,7,7,0,driver_standings.csv
13858,47,3,9.0,10,10,0,driver_standings.csv
13857,47,13,69.0,3,3,3,driver_standings.csv
13855,47,2,47.0,5,5,0,driver_standings.csv
13853,47,4,79.0,2,2,3,driver_standings.csv
13879,48,2,52.0,5,5,0,driver_standings.csv
13899,48,29,0.0,24,24,0,driver_standings.csv
13898,48,20,1.0,17,17,0,driver_standings.csv
13897,48,14,8.0,12,12,0,driver_standings.csv
13896,48,27,0.0,22,22,0,driver_standings.csv
13895,48,9,33.0,6,6,0,driver_standings.csv
13894,48,26,0.0,19,19,0,driver_standings.csv
13893,48,25,13.0,9,9,0,driver_standings.csv
13892,48,16,0.0,21,21,0,driver_standings.csv
13891,48,19,0.0,20,20,0,driver_standings.csv
13890,48,18,2.0,16,16,0,driver_standings.csv
13889,48,24,0.0,23,23,0,driver_standings.csv
13888,48,17,8.0,11,11,0,driver_standings.csv
13887,48,11,4.0,15,15,0,driver_standings.csv
13886,48,22,0.0,18,18,0,driver_standings.csv
13885,48,5,21.0,7,7,0,driver_standings.csv
13884,48,15,7.0,13,13,0,driver_standings.csv
13881,48,13,69.0,4,4,3,driver_standings.csv
13880,48,21,17.0,8,8,0,driver_standings.csv
13877,48,4,89.0,2,2,4,driver_standings.csv
13903,49,2,56.0,5,5,0,driver_standings.csv
13923,49,29,0.0,24,24,0,driver_standings.csv
13922,49,20,1.0,17,17,0,driver_standings.csv
13921,49,14,8.0,12,12,0,driver_standings.csv
13920,49,27,0.0,23,23,0,driver_standings.csv
13919,49,9,33.0,6,6,0,driver_standings.csv
13918,49,26,0.0,19,19,0,driver_standings.csv
13917,49,25,13.0,10,10,0,driver_standings.csv
13916,49,16,0.0,22,22,0,driver_standings.csv
13915,49,19,0.0,20,20,0,driver_standings.csv
13914,49,18,2.0,16,16,0,driver_standings.csv
13913,49,24,0.0,21,21,0,driver_standings.csv
13912,49,17,10.0,11,11,0,driver_standings.csv
13911,49,11,4.0,15,15,0,driver_standings.csv
13910,49,22,0.0,18,18,0,driver_standings.csv
13909,49,5,22.0,7,7,0,driver_standings.csv
13908,49,15,7.0,13,13,0,driver_standings.csv
13905,49,13,77.0,4,4,3,driver_standings.csv
13904,49,21,17.0,8,8,0,driver_standings.csv
13901,49,4,95.0,2,2,4,driver_standings.csv
13927,50,2,56.0,5,5,0,driver_standings.csv
13947,50,29,0.0,23,23,0,driver_standings.csv
13946,50,20,1.0,18,18,0,driver_standings.csv
13945,50,14,13.0,11,11,0,driver_standings.csv
13944,50,27,0.0,24,24,0,driver_standings.csv
13943,50,9,35.0,6,6,0,driver_standings.csv
13942,50,26,0.0,21,21,0,driver_standings.csv
13941,50,25,13.0,10,10,0,driver_standings.csv
13940,50,16,1.0,17,17,0,driver_standings.csv
13939,50,19,0.0,22,22,0,driver_standings.csv
13938,50,18,2.0,16,16,0,driver_standings.csv
13937,50,24,0.0,20,20,0,driver_standings.csv
13936,50,17,10.0,12,12,0,driver_standings.csv
13935,50,11,4.0,15,15,0,driver_standings.csv
13934,50,22,0.0,19,19,0,driver_standings.csv
13933,50,5,30.0,7,7,0,driver_standings.csv
13932,50,15,7.0,13,13,0,driver_standings.csv
13929,50,13,80.0,4,4,3,driver_standings.csv
13928,50,21,21.0,8,8,0,driver_standings.csv
13925,50,4,95.0,2,2,4,driver_standings.csv
13951,51,2,58.0,5,5,0,driver_standings.csv
13971,51,29,0.0,23,23,0,driver_standings.csv
13970,51,20,6.0,14,14,0,driver_standings.csv
13969,51,14,14.0,10,10,0,driver_standings.csv
13968,51,27,0.0,24,24,0,driver_standings.csv
13967,51,9,35.0,6,6,0,driver_standings.csv
13966,51,26,0.0,21,21,0,driver_standings.csv
13965,51,25,13.0,11,11,0,driver_standings.csv
13964,51,16,1.0,19,19,0,driver_standings.csv
13963,51,19,0.0,22,22,0,driver_standings.csv
13962,51,18,6.0,15,15,0,driver_standings.csv
13961,51,24,3.0,18,18,0,driver_standings.csv
13960,51,17,10.0,12,12,0,driver_standings.csv
13959,51,11,4.0,17,17,0,driver_standings.csv
13958,51,22,0.0,20,20,0,driver_standings.csv
13957,51,5,30.0,7,7,0,driver_standings.csv
13956,51,15,7.0,13,13,0,driver_standings.csv
13955,51,23,5.0,16,16,0,driver_standings.csv
13953,51,13,86.0,4,4,3,driver_standings.csv
13952,51,21,21.0,8,8,0,driver_standings.csv
13949,51,4,103.0,2,2,4,driver_standings.csv
13972,52,8,110.0,1,1,6,driver_standings.csv
13996,52,6,0.0,22,22,0,driver_standings.csv
13995,52,29,0.0,24,24,0,driver_standings.csv
13994,52,20,6.0,14,14,0,driver_standings.csv
13993,52,14,14.0,10,10,0,driver_standings.csv
13992,52,27,0.0,25,25,0,driver_standings.csv
13991,52,9,39.0,6,6,0,driver_standings.csv
13990,52,26,0.0,21,21,0,driver_standings.csv
13989,52,25,13.0,11,11,0,driver_standings.csv
13988,52,16,1.0,19,19,0,driver_standings.csv
13987,52,19,0.0,23,23,0,driver_standings.csv
13986,52,18,6.0,15,15,0,driver_standings.csv
13985,52,24,3.0,18,18,0,driver_standings.csv
13984,52,17,10.0,12,12,0,driver_standings.csv
13983,52,11,4.0,17,17,0,driver_standings.csv
13982,52,22,0.0,20,20,0,driver_standings.csv
13981,52,5,30.0,7,7,0,driver_standings.csv
13980,52,15,8.0,13,13,0,driver_standings.csv
13979,52,23,5.0,16,16,0,driver_standings.csv
13978,52,3,20.0,9,9,0,driver_standings.csv
13977,52,13,94.0,4,4,3,driver_standings.csv
13975,52,2,61.0,5,5,0,driver_standings.csv
13973,52,4,109.0,3,3,4,driver_standings.csv
12824,53,11,0.0,18,18,0,driver_standings.csv
12823,53,33,0.0,17,17,0,driver_standings.csv
12822,53,15,0.0,16,16,0,driver_standings.csv
12821,53,22,0.0,15,15,0,driver_standings.csv
12820,53,23,0.0,14,14,0,driver_standings.csv
12819,53,26,0.0,13,13,0,driver_standings.csv
12818,53,2,0.0,12,12,0,driver_standings.csv
12817,53,24,0.0,11,11,0,driver_standings.csv
12816,53,14,0.0,10,10,0,driver_standings.csv
12815,53,13,0.0,9,9,0,driver_standings.csv
12814,53,32,1.0,8,8,0,driver_standings.csv
12813,53,3,2.0,7,7,0,driver_standings.csv
12812,53,17,3.0,6,6,0,driver_standings.csv
12811,53,31,4.0,5,5,0,driver_standings.csv
12810,53,18,5.0,4,4,0,driver_standings.csv
12809,53,8,6.0,3,3,0,driver_standings.csv
12808,53,30,8.0,2,2,0,driver_standings.csv
12807,53,4,10.0,1,1,1,driver_standings.csv
12845,54,27,0.0,17,17,0,driver_standings.csv
12844,54,35,2.0,10,10,0,driver_standings.csv
12843,54,21,10.0,4,4,1,driver_standings.csv
12842,54,11,0.0,21,21,0,driver_standings.csv
12841,54,33,0.0,19,19,0,driver_standings.csv
12840,54,15,0.0,13,13,0,driver_standings.csv
12839,54,22,0.0,14,14,0,driver_standings.csv
12838,54,23,1.0,11,11,0,driver_standings.csv
12837,54,26,0.0,20,20,0,driver_standings.csv
12836,54,2,0.0,18,18,0,driver_standings.csv
12835,54,24,0.0,16,16,0,driver_standings.csv
12834,54,14,0.0,15,15,0,driver_standings.csv
12833,54,13,4.0,7,7,0,driver_standings.csv
12832,54,32,1.0,12,12,0,driver_standings.csv
12831,54,3,2.0,9,9,0,driver_standings.csv
12830,54,17,3.0,8,8,0,driver_standings.csv
12829,54,31,9.0,5,5,0,driver_standings.csv
12828,54,18,11.0,3,3,0,driver_standings.csv
12827,54,8,6.0,6,6,0,driver_standings.csv
12826,54,30,11.0,2,2,0,driver_standings.csv
12825,54,4,18.0,1,1,1,driver_standings.csv
12867,55,34,0.0,22,22,0,driver_standings.csv
12866,55,27,0.0,19,19,0,driver_standings.csv
12865,55,35,5.0,9,9,0,driver_standings.csv
12864,55,21,14.0,2,2,1,driver_standings.csv
12863,55,11,0.0,20,20,0,driver_standings.csv
12862,55,33,0.0,21,21,0,driver_standings.csv
12861,55,15,0.0,17,17,0,driver_standings.csv
12860,55,22,2.0,12,12,0,driver_standings.csv
12859,55,23,7.0,7,7,0,driver_standings.csv
12858,55,26,0.0,16,16,0,driver_standings.csv
12857,55,2,5.0,8,8,0,driver_standings.csv
12856,55,24,0.0,18,18,0,driver_standings.csv
12855,55,14,1.0,14,14,0,driver_standings.csv
12854,55,13,4.0,10,10,0,driver_standings.csv
12853,55,32,1.0,15,15,0,driver_standings.csv
12852,55,3,2.0,13,13,0,driver_standings.csv
12851,55,17,3.0,11,11,0,driver_standings.csv
12850,55,31,9.0,6,6,0,driver_standings.csv
12849,55,18,11.0,5,5,0,driver_standings.csv
12848,55,8,14.0,3,3,0,driver_standings.csv
12847,55,30,11.0,4,4,0,driver_standings.csv
12846,55,4,28.0,1,1,2,driver_standings.csv
12889,56,34,0.0,22,22,0,driver_standings.csv
12888,56,27,0.0,19,19,0,driver_standings.csv
12887,56,35,5.0,11,11,0,driver_standings.csv
12886,56,21,15.0,4,4,1,driver_standings.csv
12885,56,11,0.0,20,20,0,driver_standings.csv
12884,56,33,0.0,21,21,0,driver_standings.csv
12883,56,15,0.0,17,17,0,driver_standings.csv
12882,56,22,2.0,12,12,0,driver_standings.csv
12881,56,23,7.0,8,8,0,driver_standings.csv
12880,56,26,0.0,16,16,0,driver_standings.csv
12879,56,2,5.0,10,10,0,driver_standings.csv
12878,56,24,0.0,18,18,0,driver_standings.csv
12877,56,14,1.0,14,14,0,driver_standings.csv
12876,56,13,9.0,7,7,0,driver_standings.csv
12875,56,32,1.0,15,15,0,driver_standings.csv
12874,56,3,2.0,13,13,0,driver_standings.csv
12873,56,17,6.0,9,9,0,driver_standings.csv
12872,56,31,15.0,5,5,0,driver_standings.csv
12871,56,18,13.0,6,6,0,driver_standings.csv
12870,56,8,18.0,3,3,0,driver_standings.csv
12869,56,30,21.0,2,2,1,driver_standings.csv
12868,56,4,36.0,1,1,2,driver_standings.csv
12911,57,34,0.0,22,22,0,driver_standings.csv
12910,57,27,0.0,19,19,0,driver_standings.csv
12909,57,35,6.0,11,11,0,driver_standings.csv
12908,57,21,18.0,4,4,1,driver_standings.csv
12907,57,11,0.0,21,21,0,driver_standings.csv
12906,57,33,0.0,20,20,0,driver_standings.csv
12905,57,15,0.0,16,16,0,driver_standings.csv
12904,57,22,6.0,9,9,0,driver_standings.csv
12903,57,23,7.0,8,8,0,driver_standings.csv
12902,57,26,0.0,17,17,0,driver_standings.csv
12901,57,2,5.0,12,12,0,driver_standings.csv
12900,57,24,0.0,18,18,0,driver_standings.csv
12899,57,14,1.0,14,14,0,driver_standings.csv
12898,57,13,15.0,5,5,0,driver_standings.csv
12897,57,32,1.0,15,15,0,driver_standings.csv
12896,57,3,4.0,13,13,0,driver_standings.csv
12895,57,17,6.0,10,10,0,driver_standings.csv
12894,57,31,15.0,6,6,0,driver_standings.csv
12893,57,18,13.0,7,7,0,driver_standings.csv
12892,57,8,23.0,3,3,0,driver_standings.csv
12891,57,30,31.0,2,2,2,driver_standings.csv
12890,57,4,44.0,1,1,2,driver_standings.csv
12933,58,34,0.0,22,22,0,driver_standings.csv
12932,58,27,0.0,19,19,0,driver_standings.csv
12931,58,35,6.0,12,12,0,driver_standings.csv
12930,58,21,24.0,4,4,1,driver_standings.csv
12929,58,11,0.0,21,21,0,driver_standings.csv
12928,58,33,0.0,20,20,0,driver_standings.csv
12927,58,15,0.0,16,16,0,driver_standings.csv
12926,58,22,8.0,8,8,0,driver_standings.csv
12925,58,23,7.0,9,9,0,driver_standings.csv
12924,58,26,0.0,17,17,0,driver_standings.csv
12923,58,2,6.0,10,10,0,driver_standings.csv
12922,58,24,0.0,18,18,0,driver_standings.csv
12921,58,14,1.0,14,14,0,driver_standings.csv
12920,58,13,20.0,5,5,0,driver_standings.csv
12919,58,32,1.0,15,15,0,driver_standings.csv
12918,58,3,4.0,13,13,0,driver_standings.csv
12917,58,17,6.0,11,11,0,driver_standings.csv
12916,58,31,15.0,7,7,0,driver_standings.csv
12915,58,18,16.0,6,6,0,driver_standings.csv
12914,58,8,27.0,3,3,0,driver_standings.csv
12913,58,30,39.0,2,2,2,driver_standings.csv
12912,58,4,54.0,1,1,3,driver_standings.csv
12956,59,36,0.0,23,23,0,driver_standings.csv
12955,59,34,0.0,22,22,0,driver_standings.csv
12954,59,27,0.0,19,19,0,driver_standings.csv
12953,59,35,6.0,13,13,0,driver_standings.csv
12952,59,21,27.0,3,3,1,driver_standings.csv
12951,59,11,0.0,21,21,0,driver_standings.csv
12950,59,33,0.0,20,20,0,driver_standings.csv
12949,59,15,0.0,16,16,0,driver_standings.csv
12948,59,22,13.0,8,8,0,driver_standings.csv
12947,59,23,8.0,9,9,0,driver_standings.csv
12946,59,26,0.0,17,17,0,driver_standings.csv
12945,59,2,8.0,10,10,0,driver_standings.csv
12944,59,24,0.0,18,18,0,driver_standings.csv
12943,59,14,7.0,11,11,0,driver_standings.csv
12942,59,13,20.0,6,6,0,driver_standings.csv
12941,59,32,1.0,15,15,0,driver_standings.csv
12940,59,3,4.0,14,14,0,driver_standings.csv
12939,59,17,6.0,12,12,0,driver_standings.csv
12938,59,31,23.0,5,5,0,driver_standings.csv
12937,59,18,16.0,7,7,0,driver_standings.csv
12936,59,8,27.0,4,4,0,driver_standings.csv
12935,59,30,43.0,2,2,2,driver_standings.csv
12934,59,4,64.0,1,1,4,driver_standings.csv
12979,60,36,0.0,23,23,0,driver_standings.csv
12978,60,34,0.0,22,22,0,driver_standings.csv
12977,60,27,0.0,19,19,0,driver_standings.csv
12976,60,35,7.0,12,12,0,driver_standings.csv
12975,60,21,32.0,4,4,1,driver_standings.csv
12974,60,11,0.0,21,21,0,driver_standings.csv
12973,60,33,0.0,20,20,0,driver_standings.csv
12972,60,15,0.0,16,16,0,driver_standings.csv
12971,60,22,13.0,8,8,0,driver_standings.csv
12970,60,23,8.0,10,10,0,driver_standings.csv
12969,60,26,0.0,17,17,0,driver_standings.csv
12968,60,2,10.0,9,9,0,driver_standings.csv
12967,60,24,0.0,18,18,0,driver_standings.csv
12966,60,14,7.0,11,11,0,driver_standings.csv
12965,60,13,24.0,6,6,0,driver_standings.csv
12964,60,32,1.0,15,15,0,driver_standings.csv
12963,60,3,4.0,14,14,0,driver_standings.csv
12962,60,17,6.0,13,13,0,driver_standings.csv
12961,60,31,26.0,5,5,0,driver_standings.csv
12960,60,18,16.0,7,7,0,driver_standings.csv
12959,60,8,33.0,3,3,0,driver_standings.csv
12958,60,30,51.0,2,2,2,driver_standings.csv
12957,60,4,74.0,1,1,5,driver_standings.csv
13002,61,36,0.0,23,23,0,driver_standings.csv
13001,61,34,0.0,22,22,0,driver_standings.csv
13000,61,27,0.0,19,19,0,driver_standings.csv
12999,61,35,7.0,12,12,0,driver_standings.csv
12998,61,21,37.0,4,4,1,driver_standings.csv
12997,61,11,0.0,21,21,0,driver_standings.csv
12996,61,33,0.0,20,20,0,driver_standings.csv
12995,61,15,3.0,15,15,0,driver_standings.csv
12994,61,22,13.0,8,8,0,driver_standings.csv
12993,61,23,8.0,10,10,0,driver_standings.csv
12992,61,26,0.0,17,17,0,driver_standings.csv
12991,61,2,12.0,9,9,0,driver_standings.csv
12990,61,24,0.0,18,18,0,driver_standings.csv
12989,61,14,8.0,11,11,0,driver_standings.csv
12988,61,13,28.0,5,5,0,driver_standings.csv
12987,61,32,1.0,16,16,0,driver_standings.csv
12986,61,3,4.0,14,14,0,driver_standings.csv
12985,61,17,6.0,13,13,0,driver_standings.csv
12984,61,31,26.0,6,6,0,driver_standings.csv
12983,61,18,16.0,7,7,0,driver_standings.csv
12982,61,8,39.0,3,3,0,driver_standings.csv
12981,61,30,59.0,2,2,2,driver_standings.csv
12980,61,4,84.0,1,1,6,driver_standings.csv
13025,62,36,0.0,23,23,0,driver_standings.csv
13024,62,34,0.0,22,22,0,driver_standings.csv
13023,62,27,0.0,19,19,0,driver_standings.csv
13022,62,35,7.0,13,13,0,driver_standings.csv
13021,62,21,43.0,3,3,1,driver_standings.csv
13020,62,11,0.0,21,21,0,driver_standings.csv
13019,62,33,0.0,20,20,0,driver_standings.csv
13018,62,15,8.0,12,12,0,driver_standings.csv
13017,62,22,16.0,8,8,0,driver_standings.csv
13016,62,23,8.0,11,11,0,driver_standings.csv
13015,62,26,0.0,18,18,0,driver_standings.csv
13014,62,2,12.0,9,9,0,driver_standings.csv
13013,62,24,1.0,16,16,0,driver_standings.csv
13012,62,14,10.0,10,10,0,driver_standings.csv
13011,62,13,36.0,5,5,0,driver_standings.csv
13010,62,32,1.0,17,17,0,driver_standings.csv
13009,62,3,4.0,15,15,0,driver_standings.csv
13008,62,17,6.0,14,14,0,driver_standings.csv
13007,62,31,26.0,6,6,0,driver_standings.csv
13006,62,18,16.0,7,7,0,driver_standings.csv
13005,62,8,39.0,4,4,0,driver_standings.csv
13004,62,30,69.0,2,2,3,driver_standings.csv
13003,62,4,88.0,1,1,6,driver_standings.csv
13049,63,37,2.0,16,16,0,driver_standings.csv
13048,63,36,0.0,24,24,0,driver_standings.csv
13047,63,34,0.0,23,23,0,driver_standings.csv
13046,63,27,0.0,20,20,0,driver_standings.csv
13045,63,35,7.0,13,13,0,driver_standings.csv
13044,63,21,46.0,3,3,1,driver_standings.csv
13043,63,11,0.0,22,22,0,driver_standings.csv
13042,63,33,0.0,21,21,0,driver_standings.csv
13041,63,15,8.0,12,12,0,driver_standings.csv
13040,63,22,16.0,8,8,0,driver_standings.csv
13039,63,23,13.0,9,9,0,driver_standings.csv
13038,63,26,0.0,19,19,0,driver_standings.csv
13037,63,2,13.0,10,10,0,driver_standings.csv
13036,63,24,1.0,17,17,0,driver_standings.csv
13035,63,14,10.0,11,11,0,driver_standings.csv
13034,63,13,42.0,5,5,0,driver_standings.csv
13033,63,32,1.0,18,18,0,driver_standings.csv
13032,63,3,4.0,15,15,0,driver_standings.csv
13031,63,17,6.0,14,14,0,driver_standings.csv
13030,63,31,26.0,6,6,0,driver_standings.csv
13029,63,18,16.0,7,7,0,driver_standings.csv
13028,63,8,43.0,4,4,0,driver_standings.csv
13027,63,30,79.0,2,2,4,driver_standings.csv
13026,63,4,96.0,1,1,6,driver_standings.csv
13073,64,37,2.0,16,16,0,driver_standings.csv
13072,64,36,0.0,24,24,0,driver_standings.csv
13071,64,34,0.0,23,23,0,driver_standings.csv
13070,64,27,0.0,20,20,0,driver_standings.csv
13069,64,35,7.0,13,13,0,driver_standings.csv
13068,64,21,49.0,4,4,1,driver_standings.csv
13067,64,11,0.0,22,22,0,driver_standings.csv
13066,64,33,0.0,21,21,0,driver_standings.csv
13065,64,15,10.0,12,12,0,driver_standings.csv
13064,64,22,16.0,8,8,0,driver_standings.csv
13063,64,23,13.0,9,9,0,driver_standings.csv
13062,64,26,0.0,19,19,0,driver_standings.csv
13061,64,2,13.0,10,10,0,driver_standings.csv
13060,64,24,1.0,18,18,0,driver_standings.csv
13059,64,14,10.0,11,11,0,driver_standings.csv
13058,64,13,50.0,3,3,0,driver_standings.csv
13057,64,32,2.0,17,17,0,driver_standings.csv
13056,64,3,4.0,15,15,0,driver_standings.csv
13055,64,17,6.0,14,14,0,driver_standings.csv
13054,64,31,26.0,6,6,0,driver_standings.csv
13053,64,18,21.0,7,7,0,driver_standings.csv
13052,64,8,49.0,5,5,0,driver_standings.csv
13051,64,30,89.0,2,2,5,driver_standings.csv
13050,64,4,100.0,1,1,6,driver_standings.csv
13097,65,37,10.0,12,12,0,driver_standings.csv
13096,65,36,0.0,24,24,0,driver_standings.csv
13095,65,34,0.0,23,23,0,driver_standings.csv
13094,65,27,0.0,21,21,0,driver_standings.csv
13093,65,35,7.0,14,14,0,driver_standings.csv
13092,65,21,49.0,4,4,1,driver_standings.csv
13091,65,11,0.0,22,22,0,driver_standings.csv
13090,65,33,0.0,20,20,0,driver_standings.csv
13089,65,15,10.0,13,13,0,driver_standings.csv
13088,65,22,21.0,8,8,0,driver_standings.csv
13087,65,23,16.0,10,10,0,driver_standings.csv
13086,65,26,0.0,19,19,0,driver_standings.csv
13085,65,2,19.0,9,9,0,driver_standings.csv
13084,65,24,1.0,18,18,0,driver_standings.csv
13083,65,14,14.0,11,11,0,driver_standings.csv
13082,65,13,52.0,3,3,0,driver_standings.csv
13081,65,32,2.0,17,17,0,driver_standings.csv
13080,65,3,4.0,16,16,0,driver_standings.csv
13079,65,17,6.0,15,15,0,driver_standings.csv
13078,65,31,26.0,7,7,0,driver_standings.csv
13077,65,18,31.0,6,6,1,driver_standings.csv
13076,65,8,49.0,5,5,0,driver_standings.csv
13075,65,30,90.0,2,2,5,driver_standings.csv
13074,65,4,100.0,1,1,6,driver_standings.csv
13122,66,9,0.0,23,23,0,driver_standings.csv
13121,66,37,14.0,11,11,0,driver_standings.csv
13120,66,36,0.0,25,25,0,driver_standings.csv
13119,66,34,0.0,24,24,0,driver_standings.csv
13118,66,27,0.0,21,21,0,driver_standings.csv
13117,66,35,7.0,14,14,0,driver_standings.csv
13116,66,21,52.0,4,4,1,driver_standings.csv
13115,66,11,0.0,22,22,0,driver_standings.csv
13114,66,33,0.0,20,20,0,driver_standings.csv
13113,66,15,10.0,13,13,0,driver_standings.csv
13112,66,22,22.0,8,8,0,driver_standings.csv
13111,66,23,18.0,10,10,0,driver_standings.csv
13110,66,26,0.0,19,19,0,driver_standings.csv
13109,66,2,19.0,9,9,0,driver_standings.csv
13108,66,24,1.0,18,18,0,driver_standings.csv
13107,66,14,14.0,12,12,0,driver_standings.csv
13106,66,13,62.0,3,3,1,driver_standings.csv
13105,66,32,2.0,17,17,0,driver_standings.csv
13104,66,3,4.0,16,16,0,driver_standings.csv
13103,66,17,6.0,15,15,0,driver_standings.csv
13102,66,31,26.0,7,7,0,driver_standings.csv
13101,66,18,36.0,6,6,1,driver_standings.csv
13100,66,8,49.0,5,5,0,driver_standings.csv
13099,66,30,96.0,2,2,5,driver_standings.csv
13098,66,4,108.0,1,1,6,driver_standings.csv
13147,67,9,6.0,15,15,0,driver_standings.csv
13146,67,37,14.0,11,11,0,driver_standings.csv
13145,67,36,0.0,25,25,0,driver_standings.csv
13144,67,34,0.0,24,24,0,driver_standings.csv
13143,67,27,0.0,22,22,0,driver_standings.csv
13142,67,35,7.0,14,14,0,driver_standings.csv
13141,67,21,57.0,4,4,1,driver_standings.csv
13140,67,11,0.0,23,23,0,driver_standings.csv
13139,67,33,0.0,21,21,0,driver_standings.csv
13138,67,15,12.0,13,13,0,driver_standings.csv
13137,67,22,25.0,8,8,0,driver_standings.csv
13136,67,23,18.0,10,10,0,driver_standings.csv
13135,67,26,0.0,20,20,0,driver_standings.csv
13134,67,2,20.0,9,9,0,driver_standings.csv
13133,67,24,1.0,19,19,0,driver_standings.csv
13132,67,14,14.0,12,12,0,driver_standings.csv
13131,67,13,62.0,3,3,1,driver_standings.csv
13130,67,32,2.0,18,18,0,driver_standings.csv
13129,67,3,4.0,17,17,0,driver_standings.csv
13128,67,17,6.0,16,16,0,driver_standings.csv
13127,67,31,26.0,7,7,0,driver_standings.csv
13126,67,18,40.0,6,6,1,driver_standings.csv
13125,67,8,57.0,5,5,0,driver_standings.csv
13124,67,30,106.0,2,2,6,driver_standings.csv
13123,67,4,108.0,1,1,6,driver_standings.csv
13174,68,29,0.0,27,27,0,driver_standings.csv
13173,68,38,0.0,24,24,0,driver_standings.csv
13172,68,9,6.0,16,16,0,driver_standings.csv
13171,68,37,18.0,10,10,0,driver_standings.csv
13170,68,36,0.0,26,26,0,driver_standings.csv
