,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Winner,Result,Year
4435,I1,15/04/07,Roma,Sampdoria,4,0,H,Roma,HomeTeamWin,2007
4436,I1,15/04/07,Torino,Atalanta,1,2,A,Atalanta,AwayTeamWin,2007
4437,I1,18/04/07,Ascoli,Milan,2,5,A,Milan,AwayTeamWin,2007
4438,I1,18/04/07,Empoli,Atalanta,2,0,H,Empoli,HomeTeamWin,2007
4439,I1,18/04/07,Inter,Roma,1,3,A,Roma,AwayTeamWin,2007
4440,I1,18/04/07,Lazio,Chievo,0,0,D,Draw,Draw,2007
4441,I1,18/04/07,Livorno,Cagliari,2,1,H,Livorno,HomeTeamWin,2007
4442,I1,18/04/07,Parma,Fiorentina,2,0,H,Parma,HomeTeamWin,2007
4443,I1,18/04/07,Reggina,Messina,3,1,H,Reggina,HomeTeamWin,2007
4444,I1,18/04/07,Siena,Torino,1,0,H,Siena,HomeTeamWin,2007
4445,I1,18/04/07,Udinese,Sampdoria,1,0,H,Udinese,HomeTeamWin,2007
4446,I1,21/04/07,Milan,Cagliari,3,1,H,Milan,HomeTeamWin,2007
4447,I1,21/04/07,Sampdoria,Messina,3,1,H,Sampdoria,HomeTeamWin,2007
4448,I1,22/04/07,Atalanta,Roma,2,1,H,Atalanta,HomeTeamWin,2007
4449,I1,22/04/07,Chievo,Livorno,2,1,H,Chievo,HomeTeamWin,2007
4450,I1,22/04/07,Empoli,Torino,0,0,D,Draw,Draw,2007
4451,I1,22/04/07,Lazio,Fiorentina,0,1,A,Fiorentina,AwayTeamWin,2007
4452,I1,22/04/07,Palermo,Parma,3,4,A,Parma,AwayTeamWin,2007
4453,I1,22/04/07,Reggina,Udinese,1,1,D,Draw,Draw,2007
4454,I1,22/04/07,Siena,Inter,1,2,A,Inter,AwayTeamWin,2007
4455,I1,28/04/07,Fiorentina,Chievo,1,0,H,Fiorentina,HomeTeamWin,2007
4456,I1,28/04/07,Torino,Milan,0,1,A,Milan,AwayTeamWin,2007
4457,I1,29/04/07,Ascoli,Reggina,2,3,A,Reggina,AwayTeamWin,2007
4458,I1,29/04/07,Inter,Empoli,3,1,H,Inter,HomeTeamWin,2007
4459,I1,29/04/07,Livorno,Palermo,1,2,A,Palermo,AwayTeamWin,2007
4460,I1,29/04/07,Messina,Atalanta,0,0,D,Draw,Draw,2007
4461,I1,29/04/07,Parma,Cagliari,2,1,H,Parma,HomeTeamWin,2007
4462,I1,29/04/07,Roma,Lazio,0,0,D,Draw,Draw,2007
4463,I1,29/04/07,Siena,Sampdoria,0,2,A,Sampdoria,AwayTeamWin,2007
4464,I1,29/04/07,Udinese,Catania,0,1,A,Catania,AwayTeamWin,2007
4465,I1,02/05/07,Catania,Ascoli,3,3,D,Draw,Draw,2007
4466,I1,06/05/07,Atalanta,Siena,3,1,H,Atalanta,HomeTeamWin,2007
4467,I1,06/05/07,Cagliari,Udinese,2,1,H,Cagliari,HomeTeamWin,2007
4468,I1,06/05/07,Chievo,Parma,1,0,H,Chievo,HomeTeamWin,2007
4469,I1,06/05/07,Empoli,Catania,2,1,H,Empoli,HomeTeamWin,2007
4470,I1,06/05/07,Lazio,Livorno,1,0,H,Lazio,HomeTeamWin,2007
4471,I1,06/05/07,Messina,Inter,0,1,A,Inter,AwayTeamWin,2007
4472,I1,06/05/07,Milan,Fiorentina,0,0,D,Draw,Draw,2007
4473,I1,06/05/07,Palermo,Roma,1,2,A,Roma,AwayTeamWin,2007
4474,I1,06/05/07,Sampdoria,Reggina,0,0,D,Draw,Draw,2007
4475,I1,06/05/07,Torino,Ascoli,1,0,H,Torino,HomeTeamWin,2007
4476,I1,13/05/07,Ascoli,Palermo,3,2,H,Ascoli,HomeTeamWin,2007
4477,I1,13/05/07,Catania,Milan,1,1,D,Draw,Draw,2007
4478,I1,13/05/07,Fiorentina,Cagliari,1,0,H,Fiorentina,HomeTeamWin,2007
4479,I1,13/05/07,Inter,Lazio,4,3,H,Inter,HomeTeamWin,2007
4480,I1,13/05/07,Livorno,Sampdoria,1,0,H,Livorno,HomeTeamWin,2007
4481,I1,13/05/07,Parma,Messina,4,1,H,Parma,HomeTeamWin,2007
4482,I1,13/05/07,Reggina,Chievo,1,1,D,Draw,Draw,2007
4483,I1,13/05/07,Roma,Torino,0,1,A,Torino,AwayTeamWin,2007
4484,I1,13/05/07,Siena,Empoli,2,0,H,Siena,HomeTeamWin,2007
4485,I1,13/05/07,Udinese,Atalanta,2,3,A,Atalanta,AwayTeamWin,2007
4486,I1,19/05/07,Milan,Udinese,2,3,A,Udinese,AwayTeamWin,2007
4487,I1,20/05/07,Atalanta,Inter,1,1,D,Draw,Draw,2007
4488,I1,20/05/07,Cagliari,Roma,3,2,H,Cagliari,HomeTeamWin,2007
4489,I1,20/05/07,Chievo,Ascoli,1,0,H,Chievo,HomeTeamWin,2007
4490,I1,20/05/07,Empoli,Reggina,3,3,D,Draw,Draw,2007
4491,I1,20/05/07,Lazio,Parma,0,0,D,Draw,Draw,2007
4492,I1,20/05/07,Messina,Fiorentina,2,2,D,Draw,Draw,2007
4493,I1,20/05/07,Palermo,Siena,2,1,H,Palermo,HomeTeamWin,2007
4494,I1,20/05/07,Sampdoria,Catania,1,0,H,Sampdoria,HomeTeamWin,2007
4495,I1,20/05/07,Torino,Livorno,0,0,D,Draw,Draw,2007
4496,I1,27/05/07,Ascoli,Cagliari,2,1,H,Ascoli,HomeTeamWin,2007
4497,I1,27/05/07,Catania,Chievo,2,0,H,Catania,HomeTeamWin,2007
4498,I1,27/05/07,Fiorentina,Sampdoria,5,1,H,Fiorentina,HomeTeamWin,2007
4499,I1,27/05/07,Inter,Torino,3,0,H,Inter,HomeTeamWin,2007
4500,I1,27/05/07,Livorno,Atalanta,4,2,H,Livorno,HomeTeamWin,2007
4501,I1,27/05/07,Parma,Empoli,3,1,H,Parma,HomeTeamWin,2007
4502,I1,27/05/07,Reggina,Milan,2,0,H,Reggina,HomeTeamWin,2007
4503,I1,27/05/07,Roma,Messina,4,3,H,Roma,HomeTeamWin,2007
4504,I1,27/05/07,Siena,Lazio,2,1,H,Siena,HomeTeamWin,2007
4505,I1,27/05/07,Udinese,Palermo,1,2,A,Palermo,AwayTeamWin,2007
4506,I1,25/08/07,Juventus,Livorno,5,1,H,Juventus,HomeTeamWin,2007
4507,I1,25/08/07,Lazio,Torino,2,2,D,Draw,Draw,2007
4508,I1,26/08/07,Fiorentina,Empoli,3,1,H,Fiorentina,HomeTeamWin,2007
4509,I1,26/08/07,Genoa,Milan,0,3,A,Milan,AwayTeamWin,2007
4510,I1,26/08/07,Inter,Udinese,1,1,D,Draw,Draw,2007
4511,I1,26/08/07,Napoli,Cagliari,0,2,A,Cagliari,AwayTeamWin,2007
4512,I1,26/08/07,Palermo,Roma,0,2,A,Roma,AwayTeamWin,2007
4513,I1,26/08/07,Parma,Catania,2,2,D,Draw,Draw,2007
4514,I1,26/08/07,Reggina,Atalanta,1,1,D,Draw,Draw,2007
4515,I1,26/08/07,Siena,Sampdoria,1,2,A,Sampdoria,AwayTeamWin,2007
4516,I1,01/09/07,Empoli,Inter,0,2,A,Inter,AwayTeamWin,2007
4517,I1,02/09/07,Atalanta,Parma,2,0,H,Atalanta,HomeTeamWin,2007
4518,I1,02/09/07,Cagliari,Juventus,2,3,A,Juventus,AwayTeamWin,2007
4519,I1,02/09/07,Catania,Genoa,0,0,D,Draw,Draw,2007
4520,I1,02/09/07,Livorno,Palermo,2,4,A,Palermo,AwayTeamWin,2007
4521,I1,02/09/07,Roma,Siena,3,0,H,Roma,HomeTeamWin,2007
4522,I1,02/09/07,Sampdoria,Lazio,0,0,D,Draw,Draw,2007
4523,I1,02/09/07,Torino,Reggina,2,2,D,Draw,Draw,2007
4524,I1,02/09/07,Udinese,Napoli,0,5,A,Napoli,AwayTeamWin,2007
4525,I1,03/09/07,Milan,Fiorentina,1,1,D,Draw,Draw,2007
4526,I1,15/09/07,Lazio,Empoli,0,0,D,Draw,Draw,2007
4527,I1,15/09/07,Siena,Milan,1,1,D,Draw,Draw,2007
4528,I1,16/09/07,Fiorentina,Atalanta,2,2,D,Draw,Draw,2007
4529,I1,16/09/07,Genoa,Livorno,1,1,D,Draw,Draw,2007
4530,I1,16/09/07,Inter,Catania,2,0,H,Inter,HomeTeamWin,2007
4531,I1,16/09/07,Juventus,Udinese,0,1,A,Udinese,AwayTeamWin,2007
4532,I1,16/09/07,Napoli,Sampdoria,2,0,H,Napoli,HomeTeamWin,2007
4533,I1,16/09/07,Palermo,Torino,1,1,D,Draw,Draw,2007
4534,I1,16/09/07,Parma,Cagliari,1,1,D,Draw,Draw,2007
4535,I1,16/09/07,Reggina,Roma,0,2,A,Roma,AwayTeamWin,2007
4536,I1,22/09/07,Milan,Parma,1,1,D,Draw,Draw,2007
4537,I1,22/09/07,Udinese,Reggina,2,0,H,Udinese,HomeTeamWin,2007
4538,I1,23/09/07,Atalanta,Lazio,2,1,H,Atalanta,HomeTeamWin,2007
4539,I1,23/09/07,Cagliari,Palermo,0,1,A,Palermo,AwayTeamWin,2007
4540,I1,23/09/07,Catania,Fiorentina,0,1,A,Fiorentina,AwayTeamWin,2007
4541,I1,23/09/07,Empoli,Napoli,0,0,D,Draw,Draw,2007
4542,I1,23/09/07,Livorno,Inter,2,2,D,Draw,Draw,2007
4543,I1,23/09/07,Roma,Juventus,2,2,D,Draw,Draw,2007
4544,I1,23/09/07,Sampdoria,Genoa,0,0,D,Draw,Draw,2007
4545,I1,23/09/07,Torino,Siena,1,1,D,Draw,Draw,2007
4546,I1,26/09/07,Catania,Empoli,1,0,H,Catania,HomeTeamWin,2007
4547,I1,26/09/07,Fiorentina,Roma,2,2,D,Draw,Draw,2007
4548,I1,26/09/07,Genoa,Udinese,3,2,H,Genoa,HomeTeamWin,2007
4549,I1,26/09/07,Inter,Sampdoria,3,0,H,Inter,HomeTeamWin,2007
4550,I1,26/09/07,Juventus,Reggina,4,0,H,Juventus,HomeTeamWin,2007
4551,I1,26/09/07,Lazio,Cagliari,3,1,H,Lazio,HomeTeamWin,2007
4552,I1,26/09/07,Napoli,Livorno,1,0,H,Napoli,HomeTeamWin,2007
4553,I1,26/09/07,Palermo,Milan,2,1,H,Palermo,HomeTeamWin,2007
4554,I1,26/09/07,Parma,Torino,2,0,H,Parma,HomeTeamWin,2007
4555,I1,26/09/07,Siena,Atalanta,1,1,D,Draw,Draw,2007
4556,I1,29/09/07,Livorno,Fiorentina,0,3,A,Fiorentina,AwayTeamWin,2007
4557,I1,29/09/07,Roma,Inter,1,4,A,Inter,AwayTeamWin,2007
4558,I1,30/09/07,Cagliari,Siena,1,0,H,Cagliari,HomeTeamWin,2007
4559,I1,30/09/07,Empoli,Palermo,3,1,H,Empoli,HomeTeamWin,2007
4560,I1,30/09/07,Milan,Catania,1,1,D,Draw,Draw,2007
4561,I1,30/09/07,Napoli,Genoa,1,2,A,Genoa,AwayTeamWin,2007
4562,I1,30/09/07,Reggina,Lazio,1,1,D,Draw,Draw,2007
4563,I1,30/09/07,Sampdoria,Atalanta,3,0,H,Sampdoria,HomeTeamWin,2007
4564,I1,30/09/07,Torino,Juventus,0,1,A,Juventus,AwayTeamWin,2007
4565,I1,30/09/07,Udinese,Parma,2,1,H,Udinese,HomeTeamWin,2007
4566,I1,06/10/07,Atalanta,Udinese,0,0,D,Draw,Draw,2007
4567,I1,06/10/07,Inter,Napoli,2,1,H,Inter,HomeTeamWin,2007
4568,I1,07/10/07,Catania,Livorno,1,0,H,Catania,HomeTeamWin,2007
4569,I1,07/10/07,Fiorentina,Juventus,1,1,D,Draw,Draw,2007
4570,I1,07/10/07,Genoa,Cagliari,2,0,H,Genoa,HomeTeamWin,2007
4571,I1,07/10/07,Lazio,Milan,1,5,A,Milan,AwayTeamWin,2007
4572,I1,07/10/07,Palermo,Reggina,1,1,D,Draw,Draw,2007
4573,I1,07/10/07,Parma,Roma,0,3,A,Roma,AwayTeamWin,2007
4574,I1,07/10/07,Siena,Empoli,3,0,H,Siena,HomeTeamWin,2007
4575,I1,07/10/07,Torino,Sampdoria,1,0,H,Torino,HomeTeamWin,2007
4576,I1,20/10/07,Reggina,Inter,0,1,A,Inter,AwayTeamWin,2007
4577,I1,20/10/07,Roma,Napoli,4,4,D,Draw,Draw,2007
4578,I1,21/10/07,Atalanta,Torino,2,2,D,Draw,Draw,2007
4579,I1,21/10/07,Cagliari,Catania,1,1,D,Draw,Draw,2007
4580,I1,21/10/07,Fiorentina,Siena,3,0,H,Fiorentina,HomeTeamWin,2007
4581,I1,21/10/07,Juventus,Genoa,1,0,H,Juventus,HomeTeamWin,2007
4582,I1,21/10/07,Livorno,Lazio,0,1,A,Lazio,AwayTeamWin,2007
4583,I1,21/10/07,Milan,Empoli,0,1,A,Empoli,AwayTeamWin,2007
4584,I1,21/10/07,Sampdoria,Parma,3,0,H,Sampdoria,HomeTeamWin,2007
4585,I1,21/10/07,Udinese,Palermo,1,1,D,Draw,Draw,2007
4586,I1,27/10/07,Napoli,Juventus,3,1,H,Napoli,HomeTeamWin,2007
4587,I1,27/10/07,Torino,Cagliari,2,0,H,Torino,HomeTeamWin,2007
4588,I1,28/10/07,Catania,Sampdoria,2,0,H,Catania,HomeTeamWin,2007
4589,I1,28/10/07,Empoli,Atalanta,0,1,A,Atalanta,AwayTeamWin,2007
4590,I1,28/10/07,Genoa,Fiorentina,0,0,D,Draw,Draw,2007
4591,I1,28/10/07,Lazio,Udinese,0,1,A,Udinese,AwayTeamWin,2007
4592,I1,28/10/07,Milan,Roma,0,1,A,Roma,AwayTeamWin,2007
4593,I1,28/10/07,Palermo,Inter,0,0,D,Draw,Draw,2007
4594,I1,28/10/07,Parma,Livorno,3,2,H,Parma,HomeTeamWin,2007
4595,I1,28/10/07,Siena,Reggina,0,0,D,Draw,Draw,2007
4596,I1,31/10/07,Atalanta,Cagliari,2,2,D,Draw,Draw,2007
4597,I1,31/10/07,Fiorentina,Napoli,1,0,H,Fiorentina,HomeTeamWin,2007
4598,I1,31/10/07,Inter,Genoa,4,1,H,Inter,HomeTeamWin,2007
4599,I1,31/10/07,Juventus,Empoli,3,0,H,Juventus,HomeTeamWin,2007
4600,I1,31/10/07,Palermo,Parma,1,1,D,Draw,Draw,2007
4601,I1,31/10/07,Reggina,Livorno,1,3,A,Livorno,AwayTeamWin,2007
4602,I1,31/10/07,Roma,Lazio,3,2,H,Roma,HomeTeamWin,2007
4603,I1,31/10/07,Sampdoria,Milan,0,5,A,Milan,AwayTeamWin,2007
4604,I1,31/10/07,Siena,Catania,1,1,D,Draw,Draw,2007
4605,I1,31/10/07,Udinese,Torino,2,1,H,Udinese,HomeTeamWin,2007
4606,I1,03/11/07,Lazio,Fiorentina,0,1,A,Fiorentina,AwayTeamWin,2007
4607,I1,03/11/07,Milan,Torino,0,0,D,Draw,Draw,2007
4608,I1,04/11/07,Cagliari,Sampdoria,0,3,A,Sampdoria,AwayTeamWin,2007
4609,I1,04/11/07,Catania,Atalanta,1,2,A,Atalanta,AwayTeamWin,2007
4610,I1,04/11/07,Empoli,Roma,2,2,D,Draw,Draw,2007
4611,I1,04/11/07,Genoa,Palermo,3,3,D,Draw,Draw,2007
4612,I1,04/11/07,Juventus,Inter,1,1,D,Draw,Draw,2007
4613,I1,04/11/07,Livorno,Udinese,0,0,D,Draw,Draw,2007
4614,I1,04/11/07,Napoli,Reggina,1,1,D,Draw,Draw,2007
4615,I1,04/11/07,Parma,Siena,2,2,D,Draw,Draw,2007
4616,I1,10/11/07,Palermo,Napoli,2,1,H,Palermo,HomeTeamWin,2007
4617,I1,10/11/07,Sampdoria,Empoli,3,0,H,Sampdoria,HomeTeamWin,2007
4618,I1,11/11/07,Fiorentina,Udinese,1,2,A,Udinese,AwayTeamWin,2007
4619,I1,11/11/07,Parma,Juventus,2,2,D,Draw,Draw,2007
4620,I1,11/11/07,Reggina,Genoa,2,0,H,Reggina,HomeTeamWin,2007
4621,I1,11/11/07,Siena,Livorno,2,3,A,Livorno,AwayTeamWin,2007
4622,I1,11/11/07,Torino,Catania,1,1,D,Draw,Draw,2007
4623,I1,24/11/07,Genoa,Roma,0,1,A,Roma,AwayTeamWin,2007
4624,I1,24/11/07,Inter,Atalanta,2,1,H,Inter,HomeTeamWin,2007
4625,I1,25/11/07,Cagliari,Milan,1,2,A,Milan,AwayTeamWin,2007
4626,I1,25/11/07,Empoli,Torino,0,0,D,Draw,Draw,2007
4627,I1,25/11/07,Juventus,Palermo,5,0,H,Juventus,HomeTeamWin,2007
4628,I1,25/11/07,Lazio,Parma,1,0,H,Lazio,HomeTeamWin,2007
4629,I1,25/11/07,Livorno,Sampdoria,3,1,H,Livorno,HomeTeamWin,2007
4630,I1,25/11/07,Napoli,Catania,2,0,H,Napoli,HomeTeamWin,2007
4631,I1,25/11/07,Reggina,Fiorentina,0,0,D,Draw,Draw,2007
4632,I1,25/11/07,Udinese,Siena,2,0,H,Udinese,HomeTeamWin,2007
4633,I1,01/12/07,Milan,Juventus,0,0,D,Draw,Draw,2007
4634,I1,01/12/07,Sampdoria,Reggina,3,0,H,Sampdoria,HomeTeamWin,2007
4635,I1,02/12/07,Atalanta,Napoli,5,1,H,Atalanta,HomeTeamWin,2007
4636,I1,02/12/07,Cagliari,Livorno,0,0,D,Draw,Draw,2007
4637,I1,02/12/07,Catania,Palermo,3,1,H,Catania,HomeTeamWin,2007
4638,I1,02/12/07,Fiorentina,Inter,0,2,A,Inter,AwayTeamWin,2007
4639,I1,02/12/07,Parma,Empoli,1,0,H,Parma,HomeTeamWin,2007
4640,I1,02/12/07,Roma,Udinese,2,1,H,Roma,HomeTeamWin,2007
4641,I1,02/12/07,Siena,Lazio,1,1,D,Draw,Draw,2007
4642,I1,02/12/07,Torino,Genoa,1,1,D,Draw,Draw,2007
4643,I1,05/12/07,Inter,Lazio,3,0,H,Inter,HomeTeamWin,2007
4644,I1,05/12/07,Roma,Cagliari,2,0,H,Roma,HomeTeamWin,2007
4645,I1,08/12/07,Lazio,Catania,2,0,H,Lazio,HomeTeamWin,2007
4646,I1,08/12/07,Palermo,Fiorentina,2,0,H,Palermo,HomeTeamWin,2007
4647,I1,09/12/07,Empoli,Cagliari,4,1,H,Empoli,HomeTeamWin,2007
4648,I1,09/12/07,Genoa,Siena,1,3,A,Siena,AwayTeamWin,2007
4649,I1,09/12/07,Inter,Torino,4,0,H,Inter,HomeTeamWin,2007
4650,I1,09/12/07,Juventus,Atalanta,1,0,H,Juventus,HomeTeamWin,2007
4651,I1,09/12/07,Livorno,Roma,1,1,D,Draw,Draw,2007
4652,I1,09/12/07,Napoli,Parma,1,0,H,Napoli,HomeTeamWin,2007
4653,I1,09/12/07,Udinese,Sampdoria,3,2,H,Udinese,HomeTeamWin,2007
4654,I1,15/12/07,Catania,Udinese,2,0,H,Catania,HomeTeamWin,2007
4655,I1,15/12/07,Lazio,Juventus,2,3,A,Juventus,AwayTeamWin,2007
4656,I1,16/12/07,Atalanta,Palermo,1,3,A,Palermo,AwayTeamWin,2007
4657,I1,16/12/07,Cagliari,Inter,0,2,A,Inter,AwayTeamWin,2007
4658,I1,16/12/07,Empoli,Genoa,1,1,D,Draw,Draw,2007
4659,I1,16/12/07,Parma,Reggina,3,0,H,Parma,HomeTeamWin,2007
4660,I1,16/12/07,Sampdoria,Fiorentina,2,2,D,Draw,Draw,2007
4661,I1,16/12/07,Siena,Napoli,1,1,D,Draw,Draw,2007
4662,I1,16/12/07,Torino,Roma,0,0,D,Draw,Draw,2007
4663,I1,22/12/07,Genoa,Parma,1,0,H,Genoa,HomeTeamWin,2007
4664,I1,22/12/07,Roma,Sampdoria,2,0,H,Roma,HomeTeamWin,2007
4665,I1,23/12/07,Fiorentina,Cagliari,5,1,H,Fiorentina,HomeTeamWin,2007
4666,I1,23/12/07,Inter,Milan,2,1,H,Inter,HomeTeamWin,2007
4667,I1,23/12/07,Juventus,Siena,2,0,H,Juventus,HomeTeamWin,2007
4668,I1,23/12/07,Livorno,Atalanta,1,1,D,Draw,Draw,2007
4669,I1,23/12/07,Napoli,Torino,1,1,D,Draw,Draw,2007
4670,I1,23/12/07,Palermo,Lazio,2,2,D,Draw,Draw,2007
4671,I1,23/12/07,Reggina,Catania,3,1,H,Reggina,HomeTeamWin,2007
4672,I1,23/12/07,Udinese,Empoli,2,2,D,Draw,Draw,2007
4673,I1,12/01/08,Catania,Juventus,1,1,D,Draw,Draw,2008
4674,I1,12/01/08,Empoli,Reggina,1,1,D,Draw,Draw,2008
4675,I1,13/01/08,Atalanta,Roma,1,2,A,Roma,AwayTeamWin,2008
4676,I1,13/01/08,Cagliari,Udinese,0,1,A,Udinese,AwayTeamWin,2008
4677,I1,13/01/08,Lazio,Genoa,1,2,A,Genoa,AwayTeamWin,2008
4678,I1,13/01/08,Milan,Napoli,5,2,H,Milan,HomeTeamWin,2008
4679,I1,13/01/08,Parma,Fiorentina,1,2,A,Fiorentina,AwayTeamWin,2008
4680,I1,13/01/08,Sampdoria,Palermo,3,0,H,Sampdoria,HomeTeamWin,2008
4681,I1,13/01/08,Siena,Inter,2,3,A,Inter,AwayTeamWin,2008
4682,I1,13/01/08,Torino,Livorno,1,2,A,Livorno,AwayTeamWin,2008
4683,I1,19/01/08,Fiorentina,Torino,2,1,H,Fiorentina,HomeTeamWin,2008
4684,I1,19/01/08,Genoa,Atalanta,2,1,H,Genoa,HomeTeamWin,2008
4685,I1,20/01/08,Inter,Parma,3,2,H,Inter,HomeTeamWin,2008
4686,I1,20/01/08,Juventus,Sampdoria,0,0,D,Draw,Draw,2008
4687,I1,20/01/08,Livorno,Empoli,1,0,H,Livorno,HomeTeamWin,2008
4688,I1,20/01/08,Napoli,Lazio,2,2,D,Draw,Draw,2008
4689,I1,20/01/08,Palermo,Siena,2,3,A,Siena,AwayTeamWin,2008
4690,I1,20/01/08,Reggina,Cagliari,2,0,H,Reggina,HomeTeamWin,2008
4691,I1,20/01/08,Roma,Catania,2,0,H,Roma,HomeTeamWin,2008
4692,I1,20/01/08,Udinese,Milan,0,1,A,Milan,AwayTeamWin,2008
4693,I1,23/01/08,Atalanta,Milan,2,1,H,Atalanta,HomeTeamWin,2008
4694,I1,26/01/08,Roma,Palermo,1,0,H,Roma,HomeTeamWin,2008
4695,I1,26/01/08,Sampdoria,Siena,1,0,H,Sampdoria,HomeTeamWin,2008
4696,I1,27/01/08,Atalanta,Reggina,2,2,D,Draw,Draw,2008
4697,I1,27/01/08,Cagliari,Napoli,2,1,H,Cagliari,HomeTeamWin,2008
4698,I1,27/01/08,Catania,Parma,0,0,D,Draw,Draw,2008
4699,I1,27/01/08,Empoli,Fiorentina,0,2,A,Fiorentina,AwayTeamWin,2008
4700,I1,27/01/08,Livorno,Juventus,1,3,A,Juventus,AwayTeamWin,2008
4701,I1,27/01/08,Milan,Genoa,2,0,H,Milan,HomeTeamWin,2008
4702,I1,27/01/08,Torino,Lazio,0,0,D,Draw,Draw,2008
4703,I1,27/01/08,Udinese,Inter,0,0,D,Draw,Draw,2008
4704,I1,30/01/08,Reggina,Milan,0,1,A,Milan,AwayTeamWin,2008
4705,I1,02/02/08,Napoli,Udinese,3,1,H,Napoli,HomeTeamWin,2008
4706,I1,02/02/08,Palermo,Livorno,1,0,H,Palermo,HomeTeamWin,2008
4707,I1,03/02/08,Fiorentina,Milan,0,1,A,Milan,AwayTeamWin,2008
4708,I1,03/02/08,Genoa,Catania,2,1,H,Genoa,HomeTeamWin,2008
4709,I1,03/02/08,Inter,Empoli,1,0,H,Inter,HomeTeamWin,2008
4710,I1,03/02/08,Juventus,Cagliari,1,1,D,Draw,Draw,2008
4711,I1,03/02/08,Lazio,Sampdoria,2,1,H,Lazio,HomeTeamWin,2008
4712,I1,03/02/08,Parma,Atalanta,2,3,A,Atalanta,AwayTeamWin,2008
4713,I1,03/02/08,Reggina,Torino,1,3,A,Torino,AwayTeamWin,2008
4714,I1,03/02/08,Siena,Roma,3,0,H,Siena,HomeTeamWin,2008
4715,I1,09/02/08,Atalanta,Fiorentina,2,2,D,Draw,Draw,2008
4716,I1,09/02/08,Roma,Reggina,2,0,H,Roma,HomeTeamWin,2008
4717,I1,10/02/08,Cagliari,Parma,1,1,D,Draw,Draw,2008
4718,I1,10/02/08,Catania,Inter,0,2,A,Inter,AwayTeamWin,2008
4719,I1,10/02/08,Empoli,Lazio,1,0,H,Empoli,HomeTeamWin,2008
4720,I1,10/02/08,Livorno,Genoa,1,1,D,Draw,Draw,2008
4721,I1,10/02/08,Milan,Siena,1,0,H,Milan,HomeTeamWin,2008
4722,I1,10/02/08,Sampdoria,Napoli,2,0,H,Sampdoria,HomeTeamWin,2008
4723,I1,10/02/08,Torino,Palermo,3,1,H,Torino,HomeTeamWin,2008
4724,I1,10/02/08,Udinese,Juventus,1,2,A,Juventus,AwayTeamWin,2008
4725,I1,13/02/08,Milan,Livorno,1,1,D,Draw,Draw,2008
4726,I1,16/02/08,Inter,Livorno,2,0,H,Inter,HomeTeamWin,2008
4727,I1,16/02/08,Juventus,Roma,1,0,H,Juventus,HomeTeamWin,2008
4728,I1,16/02/08,Parma,Milan,0,0,D,Draw,Draw,2008
4729,I1,17/02/08,Fiorentina,Catania,2,1,H,Fiorentina,HomeTeamWin,2008
4730,I1,17/02/08,Genoa,Sampdoria,0,1,A,Sampdoria,AwayTeamWin,2008
4731,I1,17/02/08,Lazio,Atalanta,3,0,H,Lazio,HomeTeamWin,2008
4732,I1,17/02/08,Napoli,Empoli,1,3,A,Empoli,AwayTeamWin,2008
4733,I1,17/02/08,Palermo,Cagliari,2,1,H,Palermo,HomeTeamWin,2008
4734,I1,17/02/08,Reggina,Udinese,1,3,A,Udinese,AwayTeamWin,2008
4735,I1,17/02/08,Siena,Torino,0,0,D,Draw,Draw,2008
4736,I1,23/02/08,Reggina,Juventus,2,1,H,Reggina,HomeTeamWin,2008
4737,I1,23/02/08,Torino,Parma,4,4,D,Draw,Draw,2008
4738,I1,24/02/08,Atalanta,Siena,2,2,D,Draw,Draw,2008
4739,I1,24/02/08,Cagliari,Lazio,1,0,H,Cagliari,HomeTeamWin,2008
4740,I1,24/02/08,Empoli,Catania,2,0,H,Empoli,HomeTeamWin,2008
4741,I1,24/02/08,Livorno,Napoli,1,2,A,Napoli,AwayTeamWin,2008
4742,I1,24/02/08,Milan,Palermo,2,1,H,Milan,HomeTeamWin,2008
4743,I1,24/02/08,Roma,Fiorentina,1,0,H,Roma,HomeTeamWin,2008
4744,I1,24/02/08,Sampdoria,Inter,1,1,D,Draw,Draw,2008
4745,I1,24/02/08,Udinese,Genoa,3,5,A,Genoa,AwayTeamWin,2008
4746,I1,26/02/08,Juventus,Torino,0,0,D,Draw,Draw,2008
4747,I1,27/02/08,Atalanta,Sampdoria,4,1,H,Atalanta,HomeTeamWin,2008
4748,I1,27/02/08,Catania,Milan,1,1,D,Draw,Draw,2008
4749,I1,27/02/08,Fiorentina,Livorno,1,0,H,Fiorentina,HomeTeamWin,2008
4750,I1,27/02/08,Genoa,Napoli,2,0,H,Genoa,HomeTeamWin,2008
4751,I1,27/02/08,Inter,Roma,1,1,D,Draw,Draw,2008
4752,I1,27/02/08,Lazio,Reggina,1,0,H,Lazio,HomeTeamWin,2008
4753,I1,27/02/08,Palermo,Empoli,2,0,H,Palermo,HomeTeamWin,2008
4754,I1,27/02/08,Parma,Udinese,2,0,H,Parma,HomeTeamWin,2008
4755,I1,27/02/08,Siena,Cagliari,1,0,H,Siena,HomeTeamWin,2008
4756,I1,01/03/08,Milan,Lazio,1,1,D,Draw,Draw,2008
4757,I1,01/03/08,Roma,Parma,4,0,H,Roma,HomeTeamWin,2008
4758,I1,02/03/08,Cagliari,Genoa,2,1,H,Cagliari,HomeTeamWin,2008
